,remote_hostname,company,company_website,result
2080,ericashome.com,Erica's Home,https://www.ericashome.com,first-party host
2081,premiumize.me,Premiumize,https://www.premiumize.me/,CDN
2082,krypt.com,,,
2083,nzbgeek.info,NZBGeek,https://nzbgeek.info/,First-party host
2084,vesync.com,VeSync,https://www.vesync.com/,first-party host
2085,ngxcld.com,NGXCLD,https://www.ngxcld.com/,CDN
2086,myhomescreen.tv,My Home Screen,https://www.myhomescreen.tv/,first-party host
2087,getyourguide.com,GetYourGuide,getyourguide.com,marketing
2088,doub.ly,DoubleVerify,https://www.doubleverify.com/,Advertising
2089,optonline.net,Optimum Online,https://www.optimum.net/,DNS
2090,readcube.com,ReadCube,https://www.readcube.com/,analytics
2091,nrk.no,NRK,https://www.nrk.no/,first-party host
2092,accedo.tv,Accedo,https://www.accedo.tv/,CDN
2093,tns-cs.net,TNS,https://www.tnsglobal.com/,DNS
2094,zoominternet.net,Zoom Internet,https://www.zoominternet.net/,DNS
2095,appboy-images.com,Appboy,https://www.appboy.com/,CDN
2096,ign.com,IGN,www.ign.com,Gaming and entertainment news website. First-party host.
2097,twitchsvc.net,Twitch,https://www.twitch.tv/,CDN
2098,maas.global,MAAS Global,https://maas.global/,First-party host
2099,influxdata.com,InfluxData,https://www.influxdata.com/,first-party host
