,Unnamed: 0,remote_hostname,company,company_website,result
36,1234,not--thi-s-one.builders,Unknown,,Unable to identify the purpose of the domain not--thi-s-one.builders as it does not appear to be a valid domain name.
37,1234,not--thi-s-one.builders,Unknown,Unknown,Invalid domain. Please provide a valid domain name.
38,1234,not--thi-s-one.builders,,,The domain appears to be invalid or inactive.
39,1234,not--thi-s-one.builders,,,
40,2656,hubapi.com,HubSpot,https://www.hubspot.com/,marketing
41,2656,hubapi.com,HubSpot,https://www.hubspot.com/,marketing
42,2656,hubapi.com,HubSpot,www.hubspot.com,"Marketing, Analytics"
43,2656,hubapi.com,HubSpot,https://www.hubspot.com/,Marketing and analytics domain
44,3011,openaq.org,OpenAQ,https://openaq.org/,"The purpose of the domain is to provide access to air quality data from around the world, including real-time and historical data. It serves as a platform for researchers, scientists, and citizens to access and analyze air quality data for various purposes such as research, advocacy, and policy-making."
45,3011,openaq.org,OpenAQ,https://openaq.org/,air quality data tracking and sharing platform
46,3011,openaq.org,OpenAQ,https://openaq.org/,Environmental data tracking platform
47,3011,openaq.org,OpenAQ,https://openaq.org/,"The domain serves as a platform for gathering and providing real-time air quality data from different places worldwide, hence its purpose is to provide analytics solution"
48,1060,northghost.com,Northghost,https://www.northghost.com/,VPN service provider
49,1060,northghost.com,Northghost,https://northghost.com/,VPN services
50,1060,northghost.com,Northghost,https://northghost.com/,It is not possible to determine the purpose of the domain without additional information or analysis.
51,1060,northghost.com,NorthGhost,https://northghost.com,"It is impossible to determine the exact purpose of the domain without further information about the specific service that NorthGhost is providing. However, based on their website and their VPN service, it can be inferred that their domain might be used for providing VPN-related services which primarily focus on online privacy and security."
52,2076,obihai.com,Obihai,https://www.obihai.com/,"It appears to be a website for a company that provides VoIP equipment and services. The purpose of the domain is likely to provide information about their products and services, as well as to sell their products online."
53,2076,obihai.com,Obihai,https://www.obihai.com,"The purpose of the domain is to provide information about Obihai's products and services related to VoIP communication. It serves as a static web server providing product information, resources, and support to their customers."
54,2076,obihai.com,Obihai,https://www.obihai.com/,"It appears to be the official website of Obihai, a company that produces VoIP phone adapters and IP phones, among other things. The domain may be used for marketing, sales, and technical support purposes."
55,2076,obihai.com,Obihai Technology,https://www.obihai.com,VoIP/IoT devices
56,3192,dynu.net,Dynu Systems Inc.,https://www.dynu.com/,DNS
57,3192,dynu.net,"Dynu Systems, Inc.",https://www.dynu.com/,DNS
58,3192,dynu.net,"Dynu Systems, Inc.",https://www.dynu.com/,DNS
59,3192,dynu.net,"Dynu Systems, Inc.",https://www.dynu.com/,DNS
60,464,bootstrapcdn.com,BootstrapCDN,https://www.bootstrapcdn.com/,CDN
61,464,bootstrapcdn.com,BootstrapCDN,https://www.bootstrapcdn.com/,CDN
62,464,bootstrapcdn.com,BootstrapCDN,https://www.bootstrapcdn.com/,CDN
63,464,bootstrapcdn.com,BootstrapCDN,https://www.bootstrapcdn.com/,"Content Delivery Network (CDN) used for hosting versions of CSS, JavaScript, and images libraries for use with the Bootstrap framework."
64,2111,nstorage.org,NStorage,https://nstorage.org/,static server
65,2111,nstorage.org,Nstorage,nstorage.org,It is not possible to determine the purpose of this domain without further information.
66,2111,nstorage.org,NStorage,https://nstorage.org/,Static Server
67,2111,nstorage.org,NStorage,nstorage.org,CDN
68,1639,qpic.cn,Tencent,https://www.tencent.com/,CDN
69,1639,qpic.cn,Tencent,https://www.tencent.com/,CDN
70,1639,qpic.cn,Tencent,https://www.tencent.com/,CDN
71,1639,qpic.cn,Tencent Technology (Shanghai) Co Ltd,https://www.tencent.com/en-us/,"CDN and static file-sharing server used by various Tencent products such as WeChat, QQ, and others"
72,671,qwest.net,"Qwest Communications Company, LLC",https://www.centurylink.com/,DNS
73,671,qwest.net,Qwest Communications Company,https://www.centurylink.com/,DNS
74,671,qwest.net,"Qwest Communications Company, LLC",https://www.centurylink.com/business.html,DNS
75,671,qwest.net,Qwest,https://www.centurylink.com/,DNS
76,2988,notifiarr.com,Notifiarr,https://notifiarr.com/,Notification service
77,2988,notifiarr.com,Notifiarr,https://notifiarr.com/,notification service
78,2988,notifiarr.com,Notifiarr,https://notifiarr.com/,The purpose of the domain is to provide a notification and alerting service that integrates with popular media servers and downloading tools. Its primary function is to track and notify users of new content availability or download status updates.
79,2988,notifiarr.com,Notifiarr,https://notifiarr.com/,"['Notification system', 'Messaging and alerting platform']"
80,2265,cphub.net,CPHUB,https://cphub.net/,It is not possible to determine the purpose of this domain without further information.
81,2265,cphub.net,CPHub,https://cphub.net/,"{'purpose': 'CDN', 'description': ""CPHub provides a Content Delivery Network (CDN) service, which accelerates the delivery of web content to users across the globe by caching the content in multiple edge locations and delivering it from the nearest edge location to the user's location.""}"
82,2265,cphub.net,CPHUB,https://cphub.net/,CDN
83,2265,cphub.net,CPHub.net,https://cphub.net/,CDN and Static Server
84,807,casalemedia.com,Casale Media,https://casalemedia.com/,advertising
85,807,casalemedia.com,Casale Media,https://casalemedia.com/,Advertising
86,807,casalemedia.com,Casale Media,https://casalemedia.com,Advertising
87,807,casalemedia.com,Casale Media,https://casalemedia.com/,advertising
88,3326,powerlinks.com,PowerLinks,https://www.powerlinks.com/,advertising
89,3326,powerlinks.com,PowerLinks,https://powerlinks.com/,Advertising
90,3326,powerlinks.com,PowerLinks,https://powerlinks.com,The purpose of the domain appears to be marketing and advertising services.
91,3326,powerlinks.com,PowerLinks,https://powerlinks.com/,Marketing
92,3322,bashtel.ru,Bashinformsvyaz,https://www.bashinformsvyaz.ru/,DNS
93,3322,bashtel.ru,Bashinformsvyaz,https://www.bashtel.ru/,Internet Service Provider (ISP)
94,3322,bashtel.ru,Bashtel,https://www.bashtel.ru/,"['Internet Service Provider', 'DNS']"
95,3322,bashtel.ru,Bashtel,https://www.bashtel.ru/,"{'marketing': True, 'analytics': True, 'CDN': False, 'static_server': False, 'DNS': True}"
96,1410,pinimg.com,Pinterest,pinterest.com,CDN
97,1410,pinimg.com,Pinterest,https://www.pinterest.com/,CDN
98,1410,pinimg.com,Pinterest,https://www.pinterest.com/,CDN
99,1410,pinimg.com,Pinterest,www.pinterest.com,CDN
100,1873,arte.tv,ARTE G.E.I.E.,https://www.arte.tv/,"{'purpose': ['media streaming', 'video on demand', 'news', 'documentaries', 'culture', 'arts'], 'type': ['CDN', 'static server']}"
101,1873,arte.tv,ARTE,www.arte.tv,Video streaming and on-demand platform.
102,1873,arte.tv,Arte G.E.I.E.,https://www.arte.tv/,"{'tracking': False, 'marketing': True, 'advertising': True, 'analytics': True, 'cdn': True, 'static_server': True, 'dns': True}"
103,1873,arte.tv,ARTE,https://www.arte.tv/,"['video streaming', 'on-demand service', 'educational content']"
104,1145,myvisualiq.net,Visual IQ,https://www.visualiq.com/,marketing
105,1145,myvisualiq.net,Visual IQ,https://www.visualiq.com/,Marketing and Advertising
106,1145,myvisualiq.net,Visual IQ Inc.,https://www.visualiq.com,tracking
107,1145,myvisualiq.net,Visual IQ,https://www.visualiq.com/,"Marketing and advertising analytics tracking domain used primarily for measuring advertising return on investment (ROI), Cross Website and Multi-Channel Attribution for monitoring customer's online behavior"
108,1668,themoviedb.org,The Movie Database,https://www.themoviedb.org/,"This domain is used as a database for movies and TV shows. It provides information such as plot summaries, cast and crew details, ratings, reviews, and more. It serves as a content platform for users to discover and explore movies and TV shows."
109,1668,themoviedb.org,themoviedb,https://www.themoviedb.org/,database of movies and TV shows
110,1668,themoviedb.org,The Movie Database,https://www.themoviedb.org/,"database for movies and TV shows with information about cast, crew, plot summaries, posters, ratings, and reviews"
111,1668,themoviedb.org,themoviedb.org,https://www.themoviedb.org/,"It is a crowdsourced movie database platform that catalogs movie and TV shows information, storylines, cast names, promotional posters, etc. It serves as a central access point for artists, catalog salespeople, and potential financiers within the content promotion economy. As it collects data from the catalogue API to generate information associated with countless differing movie chain databases into a single appeal through shared visuals their primary purpose centralized as collection data solution for referral portals."
112,2427,aviationweather.gov,National Oceanic and Atmospheric Administration (NOAA),https://www.noaa.gov/,Weather forecasting and reporting
113,2427,aviationweather.gov,National Oceanic and Atmospheric Administration (NOAA),https://www.noaa.gov/,The purpose of the domain is weather forecasting and providing weather-related information for aviation purposes.
114,2427,aviationweather.gov,National Oceanic and Atmospheric Administration (NOAA),https://www.noaa.gov/,weather service and forecasting
115,2427,aviationweather.gov,National Oceanic and Atmospheric Administration (NOAA),https://www.noaa.gov/,Weather data and services providers'
116,246,urbanairship.com,Urban Airship,https://www.urbanairship.com/,marketing
117,246,urbanairship.com,Urban Airship,https://www.urbanairship.com/,"marketing, push notifications, messaging services"
118,246,urbanairship.com,Urban Airship,https://www.urbanairship.com/,"tracking, marketing, analytics"
119,246,urbanairship.com,Urban Airship,https://www.urbanairship.com,"tracking, analytics, mobile engagement platform for push notifications, in-app messaging, SMS and wallet creation and management with IoT marketing automation solutions."
120,1133,dnainternet.fi,DNA Oyj,https://www.dna.fi/,DNS
121,1133,dnainternet.fi,DNA Oy,https://www.dna.fi/,DNS
122,1133,dnainternet.fi,DNA Oyj,https://www.dna.fi/,DNS
123,1133,dnainternet.fi,DNA Ltd.,https://www.dna.fi,DNS
124,2256,videoplayerhub.com,VideoPlayerHub,videoplayerhub.com,Video player
125,2256,videoplayerhub.com,VideoPlayerHub,https://www.videoplayerhub.com/,"The purpose of the domain is to provide video player services, which might include tracking, analytics, and CDN (Content Delivery Network) services."
126,2256,videoplayerhub.com,Video Player Hub,https://www.videoplayerhub.com/,"The purpose of the domain is video playback services, likely providing a video player software or platform for companies that require video playback functionality on their websites or applications."
127,2256,videoplayerhub.com,Video Player Hub,https://videoplayerhub.com,Video Player technology/online service
128,1224,telus.net,Telus,https://www.telus.com/,DNS
129,1224,telus.net,TELUS,https://www.telus.com/,DNS
130,1224,telus.net,Telus,https://www.telus.com/,DNS
131,1224,telus.net,TELUS Communications,https://www.telus.com/,DNS provider
132,3371,net-htp.de,net-htp.de,https://www.net-htp.de/,DNS
133,3371,net-htp.de,net-HTP GmbH,https://www.net-htp.de/,"{'purpose': 'website hosting', 'type': 'static server'}"
134,3371,net-htp.de,net-htp,https://www.net-htp.de/,DNS
135,3371,net-htp.de,net-htp.de,https://www.net-htp.de/,DNS
136,227,cloudapp.net,Microsoft Corporation,https://www.microsoft.com/,"CloudApp.net is a cloud-based platform that provides file sharing and collaboration services for businesses and individuals. It is owned and operated by Microsoft Corporation, and is primarily used for hosting and sharing files, images, and videos."
137,227,cloudapp.net,Microsoft Corporation,https://www.microsoft.com,CDN
138,227,cloudapp.net,Microsoft,https://www.microsoft.com/,"It appears that cloudapp.net is used as a CDN (Content Delivery Network) by Microsoft, which allows them to deliver data, such as images and videos, faster to their users by caching it on servers located around the world."
139,227,cloudapp.net,Microsoft Corporation,https://www.microsoft.com/,"{'CDN': True, 'Static server': True}"
140,1536,ampereinnotech.com,Ampere Innotech,ampereinnotech.com,It is not possible to determine the purpose of the domain with just the company website. Further information is required.
141,1536,ampereinnotech.com,Ampere Innotech,https://ampereinnotech.com/,It's not possible to determine the purpose of the domain without further information.
142,1536,ampereinnotech.com,AmpereInnoTech,https://www.ampereinnotech.com/,"The purpose of the domain is to represent the company's online presence, showcase their products and services and provide information to users."
143,1536,ampereinnotech.com,Ampere Innotech,https://www.ampereinnotech.com,['offers information technology consulting services and does not have a public-facing website or known web domains.']
144,3240,hubble.in,Hubble,https://www.hubble.in/,It is not possible to determine the purpose of the domain without additional information.
145,3240,hubble.in,Hubble,https://www.hubble.in/,It is not possible to determine the purpose of this domain without additional information. The website appears to be a cloud-based business management software provider.
146,3240,hubble.in,Hubble,https://hubble.in,It is not possible to determine the purpose of this domain as no specific content or functionality is readily apparent. Further analysis would be required to identify its purpose.
147,3240,hubble.in,Hubble Homes,https://hubblehomes.com/,Static server/website for the company's main online presence.
148,1951,phoscon.de,Phoscon GmbH,https://phoscon.de/,"The purpose of the domain appears to be related to the company's main business, which is developing hardware and software solutions for smart homes. However, without further information it is not possible to determine the exact purpose of the domain."
149,1951,phoscon.de,Phoscon,https://phoscon.de/,"It seems like the domain serves as the official website for Phoscon, which provides hardware and software solutions for smart homes. The purpose of the domain is to present information about the company, its products and services, and to offer support for its customers."
150,1951,phoscon.de,Phoscon,https://phoscon.de/,"The website appears to be the official website for Phoscon, a company that offers software and hardware solutions for home automation. The purpose of the domain is likely to provide information, support, and a platform for purchasing their products and services."
151,1951,phoscon.de,phoscon,https://phoscon.de/,The company is primarily focused on developing and providing solutions related to smart home technology through their flagship product - Phoscon- a universal ZigBee gateway that enables seamless communication and control of smart devices.
152,79,2mdn.net,2mdn.net,https://www.2mdn.net/,"2mdn.net is a domain used by Google Marketing Platform to serve advertising content, including display ads, video ads, and other rich media formats, on behalf of advertisers and publishers across the web."
153,79,2mdn.net,2mdn.net,https://www.2mdn.net/,2mdn.net is a domain used for serving digital ads and managing ad campaigns for advertisers and publishers. It is owned by Google and is part of their DoubleClick advertising platform.
154,79,2mdn.net,2mdn.net,https://www.2mdn.net/,Advertising
155,79,2mdn.net,DoubleClick by Google,https://www.google.com/doubleclick/,advertising
156,1872,hotjar.io,Hotjar,https://www.hotjar.com/,Analytics
157,1872,hotjar.io,Hotjar,https://www.hotjar.com/,Analytics tool for website optimization and user feedback
158,1872,hotjar.io,Hotjar,https://www.hotjar.com/,analytics
159,1872,hotjar.io,HotJar,https://www.hotjar.com,Analytics and Visualization
160,1016,glpals.com,GLPALS,https://glpals.com,It is not possible to determine the purpose of the domain without further information.
161,1016,glpals.com,GLpals,https://glpals.com,It is not possible to determine the purpose of the domain as the website is currently not accessible.
162,1016,glpals.com,GLPALS,https://glpals.com,It is not possible to determine the purpose of the domain exclusively by its name.
163,1016,glpals.com,GLPALS,https://glpals.com/,It is not possible to determine the purpose of the domain as the website seems to be under construction.
164,3226,telegraph.co.uk,Telegraph Media Group,https://www.telegraph.co.uk/,news and media
165,3226,telegraph.co.uk,Telegraph Media Group,www.telegraph.co.uk,news and media website
166,3226,telegraph.co.uk,Telegraph Media Group,https://www.telegraph.co.uk/,news and media
167,3226,telegraph.co.uk,Telegraph Media Group,https://www.telegraph.co.uk/,"{'purpose': 'News', 'type': 'Content'}"
168,713,abc.net.au,Australian Broadcasting Corporation,https://www.abc.net.au/,media/news website
169,713,abc.net.au,Australian Broadcasting Corporation (ABC),https://www.abc.net.au/,content delivery network (CDN)
170,713,abc.net.au,Australian Broadcasting Corporation,https://www.abc.net.au/,Media content delivery
171,713,abc.net.au,ABC,https://www.abc.net.au/,"The domain is for the public broadcaster of Australia, ABC. It provides a variety of services ranging from news, entertainment and education. Their main purpose is to deliver content and information via their website to the public."
172,618,9c9media.ca,9c9media,https://www.9c9media.com/,It is not possible to determine the purpose of the domain without additional information or analysis.
173,618,9c9media.ca,9c9 Media,https://www.9c9media.ca/,I am unable to determine the purpose of this domain without additional information as the website appears to be under construction and there is no information available on the company's website regarding its services or offerings.
174,618,9c9media.ca,9c9 Media,http://www.9c9media.ca,It is not possible to determine the purpose of this domain without further information.
175,618,9c9media.ca,9c9 Media,https://www.9c9media.com/,It is not possible to determine the purpose of the domain solely based on the domain name or the website of the company.
176,2981,dodo.net.au,Dodo,https://www.dodo.net.au/,"{'purpose': 'Internet Service Provider', 'type': 'DNS, CDN, Static Server'}"
177,2981,dodo.net.au,Dodo,https://www.dodo.com/,{'purpose': 'Internet Service Provider'}
178,2981,dodo.net.au,Dodo,dodo.net.au,DNS
179,2981,dodo.net.au,Dodo,https://www.dodo.com/,"{'purpose': 'Internet Service Provider', 'type': 'Network and Hosting Provider'}"
180,2809,bloomberg.com,Bloomberg,https://www.bloomberg.com/,"[{'purpose': 'News and Media', 'description': 'Provides news, financial information, and analytics.'}, {'purpose': 'Advertising', 'description': 'Displays ads and collects data for advertising purposes.'}, {'purpose': 'Analytics', 'description': 'Tracks user behavior and website performance.'}, {'purpose': 'CDN', 'description': 'Uses a content delivery network to improve website speed and performance.'}, {'purpose': 'DNS', 'description': 'Manages domain names and translates them into IP addresses.'}]"
181,2809,bloomberg.com,Bloomberg,https://www.bloomberg.com/,"This domain is primarily used for news, business and financial information. It serves as a content server providing news articles, videos, and data feeds to its users."
182,2809,bloomberg.com,Bloomberg L.P.,https://www.bloomberg.com/,"{'purpose': ['news', 'financial information', 'market data'], 'type': ['CDN', 'analytics', 'tracking'], 'content_delivery': [{'url': 'https://www.bloomberg.com/', 'type': 'dynamic'}, {'url': 'https://assets.bwbx.io/', 'type': 'static'}, {'url': 'https://www.googletagmanager.com/', 'type': 'tag management system'}]}"
183,2809,bloomberg.com,Bloomberg,www.bloomberg.com,Financial news provider
184,2321,orange.com,Orange,https://www.orange.com/,DNS
185,2321,orange.com,Orange,https://www.orange.com/,Telecommunications company
186,2321,orange.com,Orange,orange.com,Telecommunications and Internet services provider
187,2321,orange.com,Orange S.A.,https://www.orange.com,"This appears to be the static server for Orange S.A.'s main website, which serves webpages and assets to users. It doesn't contain any specific tracking or advertising scripts, but it likely does use some analytics to evaluate website performance and user behaviors."
188,3513,okstate.edu,Oklahoma State University,https://www.okstate.edu/,"{'purpose': 'Education', 'type': 'University Domain', 'services': ['DNS', 'Web Hosting']}"
189,3513,okstate.edu,Oklahoma State University,https://www.okstate.edu/,DNS
190,3513,okstate.edu,Oklahoma State University,https://www.okstate.edu/,DNS
191,3513,okstate.edu,Oklahoma State University,https://www.okstate.edu/,DNS - domain serves as an address that allows users to easily access Oklahoma State University's websites and online resources.
192,780,svcmot.com,SVCMOT,svcmot.com,It's not possible to determine the purpose of the domain without further information or analysis.
193,780,svcmot.com,SVC Solutions,https://svcmot.com/,"It is not possible to determine the exact purpose of the domain without further information or access to the website. The domain name does not provide any indication of its intended use or function. It is possible that the domain could be used for a variety of purposes, such as a website for a company, an e-commerce site, a blog, or any other web-based service."
194,780,svcmot.com,SVCMOT,https://svcmot.com,Unable to determine the purpose of the domain with the given information.
195,780,svcmot.com,svcmot,svcmot.com,"Unfortunately, it is not possible to accurately determine the purpose of the domain without further information. The website appears to deal with vehicle parts and offers services such as engines, bodyshop and consultancy among others. Without further information, it is not possible to identify any network function or purpose such as tracking, marketing, advertising, analytics or CDN."
196,372,linode.com,Linode,https://www.linode.com/,"{'CDN': False, 'DNS': True, 'Analytics': False, 'Marketing': False, 'Advertising': False, 'Static Server': True, 'Tracking': False}"
197,372,linode.com,Linode,https://www.linode.com/,"{'CDN': False, 'DNS': True, 'analytics': True, 'marketing': True, 'advertising': True, 'static server': True, 'tracking': True}"
198,372,linode.com,Linode,https://www.linode.com/,"['Cloud Hosting', 'Virtual Private Servers', 'DNS Management', 'Object Storage', 'Marketplace for apps and services', 'Managed Services', 'Professional Services']"
199,372,linode.com,Linode,https://www.linode.com/,"{'03': 'CDN', '08': 'Static Server', '0D': 'DNS'}"
