,Unnamed: 0,remote_hostname,company,company_website,result
81,2034,m.me,Facebook,https://www.facebook.com/,m.me is a first-party host that Facebook uses for their Messenger platform. It allows users to easily access conversations with businesses and other users through a shortened URL.
82,189,mozilla.net,Mozilla,https://www.mozilla.org/,DNS
83,189,mozilla.net,Mozilla Corporation,https://www.mozilla.org,first-party host
84,305,braze.eu,Braze,https://www.braze.com/,marketing
85,305,braze.eu,Braze,https://www.braze.com/,marketing
86,2257,netnod.se,Netnod,https://www.netnod.se/,DNS
87,2257,netnod.se,Netnod,https://www.netnod.se/,DNS
88,1929,2cnt.net,2cnt.net,https://www.2cnt.net/,advertising
89,1929,2cnt.net,2CNT,https://2cnt.net/,advertising
90,6,spotify.com,Spotify,https://www.spotify.com/,first-party host
91,6,spotify.com,Spotify,https://www.spotify.com/,static server
92,1768,comloginc.net,Comdata,https://www.comdata.com,login portal for Comdata customers and cardholders
93,1768,comloginc.net,Comcast,https://www.comcast.com/,DNS
94,804,mcafee.com,McAfee,https://www.mcafee.com/,marketing
95,804,mcafee.com,McAfee,https://www.mcafee.com/,marketing
96,1,google.com,Google,https://www.google.com/,"{'purpose': ['DNS', 'CDN', 'Analytics']}"
97,1,google.com,Google,https://www.google.com/,DNS
98,2141,verisign.com,Verisign,https://www.verisign.com/,DNS
99,2141,verisign.com,Verisign,https://www.verisign.com/,DNS
100,3109,songspoint.info,,,
101,3109,songspoint.info,Unknown,,The provided URL does not seem to belong to any of the given categories.
102,3286,amcrestddns.com,Amcrest,https://amcrest.com/,DNS
103,3286,amcrestddns.com,Amcrest,https://amcrest.com/,DNS
104,1067,cloudedic.net,Cloudedic,https://www.cloudedic.net/,DNS
105,1067,cloudedic.net,Cloudedic,https://cloudedic.net/,unable to determine the purpose of the provided URL
106,3424,mojang.com,Mojang AB,https://www.mojang.com/,first-party host
107,3424,mojang.com,Mojang,https://www.mojang.com/,first-party host
108,2378,sunpowermonitor.com,SunPower,https://www.sunpower.com/,analytics
109,2378,sunpowermonitor.com,SunPower,https://www.sunpower.com/,tracking
110,410,twitch.tv,Twitch,https://www.twitch.tv/,CDN
111,410,twitch.tv,"Twitch Interactive, Inc.",https://www.twitch.tv/,streaming and social media platform
112,2950,comsouth.net,ComSouth,https://www.comsouth.net/,DNS
113,2950,comsouth.net,ComSouth,https://comsouth.net/,DNS
114,1227,responsys.net,Responsys,https://www.oracle.com/marketingcloud/products/campaign-management/,marketing
115,1227,responsys.net,Responsys,https://www.oracle.com/marketingcloud/products/cross-channel-orchestration/,marketing
116,2406,ustc.edu.cn,University of Science and Technology of China,https://www.ustc.edu.cn/,first-party host
117,2406,ustc.edu.cn,University of Science and Technology of China,https://en.ustc.edu.cn/,first-party host
118,1577,exacttarget.com,ExactTarget,https://www.salesforce.com/products/marketing-cloud/email-marketing/what-is-email-marketing/,marketing
119,1577,exacttarget.com,ExactTarget,https://www.salesforce.com/products/marketing-cloud/overview/,marketing
120,906,adgrx.com,AdGear,https://adgear.com/,advertising
121,906,adgrx.com,AdGRX,https://www.adgrx.com/,marketing
122,3469,mystrom.ch,mystrom,https://www.mystrom.ch/,"{'purpose': 'first-party host', 'explanation': 'mystrom.ch seems to be the official website of the company, therefore it is considered a first-party host. It is not used for tracking, marketing, advertising, analytics, CDN or static server purposes.'}"
123,3469,mystrom.ch,Mystrom AG,https://mystrom.ch/,first-party host
124,768,google.pl,Google,https://www.google.com/,first-party host
125,768,google.pl,Google,https://www.google.com/,first-party host
126,1142,forzamotorsport.net,Microsoft Corporation,https://www.microsoft.com/,marketing
127,1142,forzamotorsport.net,Microsoft Corporation,https://www.microsoft.com/,marketing
128,1606,page.link,Firebase,https://firebase.google.com/,URL shortening and deep linking platform for mobile apps
129,1606,page.link,Firebase,https://firebase.google.com/,URL shortening and deep linking platform
130,1348,classdojo.com,ClassDojo,https://www.classdojo.com/,first-party host
131,1348,classdojo.com,ClassDojo,https://www.classdojo.com/,"education technology platform for teachers, students, and parents"
132,419,zillowstatic.com,Zillow Group,https://www.zillowgroup.com/,static server
133,419,zillowstatic.com,Zillow Group,https://www.zillowgroup.com/,static server
134,435,tuyaeu.com,Unknown,,Cannot determine the purpose of the provided URL
135,435,tuyaeu.com,Unknown,,Unable to determine the purpose of the URL.
136,846,tivo.com,TiVo Corporation,https://www.tivo.com/,marketing
137,846,tivo.com,TiVo Corporation,https://www.tivo.com/,marketing
138,2265,cphub.net,CPHUB,https://cphub.net/,CDN
139,2265,cphub.net,CPHUB,https://cphub.net/,CDN
140,1735,adnexus.net,AppNexus,https://www.appnexus.com/,advertising
141,1735,adnexus.net,AppNexus,https://www.appnexus.com/,advertising
142,885,giize.com,Marketing,https://www.giize.com/,"Giize.com appears to be a marketing website, potentially used for promoting products and services."
143,885,giize.com,Marketing,https://giize.com/,The provided URL appears to belong to a marketing company as it does not perform any of the other functions mentioned in the options. The website is primarily focused on providing digital marketing solutions to businesses and individuals.
144,434,adblockplus.org,Adblock Plus,https://adblockplus.org,advertising
145,434,adblockplus.org,Adblock Plus,https://adblockplus.org/,advertising
146,3242,glesys.net,GleSYS,https://glesys.com/,CDN
147,3242,glesys.net,GleSYS,https://glesys.com/,static server
148,1228,adtidy.org,AdTidy,https://www.adtidy.org/,advertising
149,1228,adtidy.org,AdTidy,https://adtidy.org/,advertising
150,1000,espn.com,ESPN,https://www.espn.com/,CDN
151,1000,espn.com,ESPN,http://www.espn.com,marketing
152,291,paypal.com,PayPal,https://www.paypal.com/,payment and financial services
153,291,paypal.com,PayPal,https://www.paypal.com,first-party host
154,614,redbull.tv,Red Bull GmbH,https://www.redbull.com/,streaming platform for Red Bull-sponsored events and content
155,614,redbull.tv,Red Bull,https://www.redbull.com/,marketing
156,688,rubiconproject.com,Rubicon Project,https://rubiconproject.com/,advertising
157,688,rubiconproject.com,Rubicon Project,https://rubiconproject.com,advertising
158,2754,dyndns-ip.com,DynDNS,https://www.oracle.com/dyndns/,DNS
159,2754,dyndns-ip.com,DynDNS,https://dyn.com/,DNS
160,953,criminalip.com,CriminalIP,https://www.criminalip.com/,DNS
161,953,criminalip.com,CriminalIP,https://www.criminalip.com/,analytics
162,1766,ucar.edu,University Corporation for Atmospheric Research,https://www.ucar.edu/,first-party host
163,1766,ucar.edu,University Corporation for Atmospheric Research (UCAR),https://www.ucar.edu/,{'purpose': 'first-party host'}
164,2734,libbyapp.com,"OverDrive, Inc.",https://company.overdrive.com/,first-party host
165,2734,libbyapp.com,Libby,https://www.overdrive.com/apps/libby/,first-party host
166,2096,ign.com,IGN,https://www.ign.com/,marketing
167,2096,ign.com,IGN,https://www.ign.com/,media and entertainment
168,2239,vilynx.com,Vilynx,https://www.vilynx.com/,marketing
169,2239,vilynx.com,Vilynx,https://vilynx.com/,analytics
170,1087,patch.com,Patch Media Corporation,https://www.patch.com,local news and information platform
171,1087,patch.com,Patch,https://www.patch.com/,Hyperlocal news and events platform
172,1309,siteimproveanalytics.io,Siteimprove,https://siteimprove.com/,analytics
173,1309,siteimproveanalytics.io,Siteimprove,https://siteimprove.com,analytics
174,2345,web4net.org,Web4Net,https://www.web4net.org/,DNS
175,2345,web4net.org,Web4Net,https://web4net.org,static server
176,230,unmetered.com,CDN77,https://www.cdn77.com/,CDN
177,230,unmetered.com,Unmetered.com,https://www.unmetered.com/,CDN
178,964,deezer.com,Deezer,https://www.deezer.com/,music streaming service
179,964,deezer.com,Deezer,https://www.deezer.com/,music streaming
180,3086,btopenworld.com,BT Openworld,https://www.bt.com/,CDN
181,3086,btopenworld.com,BT Openworld,https://www.bt.com/,first-party host
182,387,meraki.com,Meraki,https://meraki.com/,CDN
183,387,meraki.com,Meraki,https://meraki.com/,CDN
184,287,microsoftonline.com,Microsoft Corporation,https://www.microsoft.com/,first-party host
185,287,microsoftonline.com,Microsoft Corporation,https://www.microsoft.com/,first-party host
186,1394,nodesource.com,NodeSource,https://nodesource.com/,static server
187,1394,nodesource.com,NodeSource,https://nodesource.com/,static server
188,2869,lbsg.net,,,
189,2869,lbsg.net,Lifeboat Network,https://lbsg.net/,gaming server
190,1231,pillpack.com,PillPack,https://www.pillpack.com/,first-party host
191,1231,pillpack.com,PillPack,https://www.pillpack.com/,first-party host
192,998,llnwi.net,Limelight Networks,https://www.limelight.com/,CDN
193,998,llnwi.net,Limelight Networks,https://www.limelight.com/,CDN
194,1675,yandex.com,Yandex,https://yandex.com/,DNS
195,1675,yandex.com,Yandex,https://yandex.com/,DNS
196,995,itv.com,ITV,https://www.itv.com/,first-party host
197,995,itv.com,ITV,https://www.itv.com,{'purpose': 'first-party host'}
198,792,directv.com,DIRECTV,https://www.directv.com/,"This website is a first-party host, used for providing information and services related to the DIRECTV satellite television service to their customers and potential customers."
199,792,directv.com,DIRECTV,https://www.directv.com/,marketing
