,remote_hostname,company,company_website,result
1370,baidu.com,Baidu,https://www.baidu.com/,search engine and advertising
1371,ultradns.com,UltraDNS,https://www.ultradns.com/,DNS
1372,evernote.com,Evernote,evernote.com,first-party host
1373,crashplan.com,CrashPlan,https://www.crashplan.com/,first-party host
1374,cloudsink.net,Cloudsink,https://www.cloudsink.net/,static server
1375,hp.com,HP,https://www.hp.com/,first-party host
1376,dlvr1.net,DLVR,https://www.dlvr.com/,CDN
1377,photobucket.com,Photobucket,photobucket.com,static server
1378,eamobile.com,EA Mobile,https://www.ea.com/mobile,first-party host
1379,mlinks.cc,MLinks,https://www.mlinks.cc/,URL shortening service
1380,proxyplanet.xyz,Proxy Planet,https://proxyplanet.xyz/,CDN
1381,philips.com,Philips,www.philips.com,first-party host
1382,clashroyaleapp.com,Supercell,supercell.com,first-party host
1383,e-planning.net,E-Planning,https://www.e-planning.net/,advertising
1384,a-mo.net,A-Mo,www.a-mo.net,CDN
1385,aws-prd.net,Amazon Web Services,https://aws.amazon.com/,CDN
1386,lgtvcommon.com,LG Electronics,https://www.lg.com/,CDN
1387,audiomack.com,Audiomack,https://www.audiomack.com/,CDN
1388,fox.com,Fox Broadcasting Company,https://www.fox.com/,first-party host
1389,foxdcg.com,Fox Digital Consumer Group,https://www.fox.com/fox-digital-consumer-group/,"Unknown - possibly used for tracking, marketing, advertising, or analytics"
1390,stack-sonar.com,StackSonar,https://stack-sonar.com/,analytics
1391,bidr.io,The Trade Desk,https://thetradedesk.com/,advertising
1392,voicefive.com,VoiceFive,https://voicefive.com/,analytics
1393,videohub.tv,VideoHub,https://www.videohub.tv/,CDN
1394,nodesource.com,NodeSource,https://nodesource.com/,CDN
1395,getpublica.com,GetPublica,https://getpublica.com/,marketing
1396,foxbusiness.com,Fox Business,foxbusiness.com,news and information
1397,tannerryan.ca,Tannery Ryan,http://tannerryan.ca/,first-party host
1398,infomaniak.ch,Infomaniak,https://www.infomaniak.com/,static server
1399,abcnews.com,ABC News,https://abcnews.go.com/,first-party host
