,remote_hostname,company,company_website,result
1678,mail.ru,Mail.Ru Group,https://corp.mail.ru/en/,first-party host
1679,adsniper.ru,AdSniper,https://adsniper.ru/,advertising
1680,tbcache.com,TBcache,https://www.tbcache.com/,CDN
1681,vk.com,VKontakte,https://vk.com/,first-party host
1682,yastatic.net,Yandex,https://yandex.com/,CDN
1683,i3d.net,i3d.net,https://www.i3d.net/,CDN
1684,m1-msedge.net,,,
1685,weatherbug.net,WeatherBug,www.weatherbug.com,weather and environmental monitoring
1686,good.com,Good,good.com,first-party host
1687,numericable.net,Numericable,https://www.numericable.fr/,Internet Service Provider (ISP) and first-party host
1688,imgix.net,Imgix,https://www.imgix.com,CDN
1689,bitdefender.net,Bitdefender,bitdefender.com,DNS
1690,pigeonhole.at,,,
1691,lynda.com,LinkedIn,https://www.linkedin.com,Online learning platform
1692,bitcoinstats.com,BitcoinStats,https://bitcoinstats.com/,Analytics
1693,dashdot.io,Dashdot,https://dashdot.io,Analytics
1694,bluematt.me,Matt Corallo,https://bluematt.me/,first-party host
1695,dashjr.org,Luke Dashjr,https://luke.dashjr.org/,First-party host
1696,emzy.de,Emzy,https://emzy.de/,Static Server
1697,nba.com,National Basketball Association,https://www.nba.com/,first-party host
1698,paradoxplaza.com,Paradox Interactive,https://www.paradoxinteractive.com/,first-party host
1699,drift.com,Drift,https://www.drift.com/,marketing
