,remote_hostname,company,company_website,result
3064,stdtime.gov.tw,"National Standard Time and Frequency Laboratory, Bureau of Standards, Metrology and Inspection, Ministry of Economic Affairs, Taiwan",https://www.bsmi.gov.tw/wSite/mp?mp=2,Network Time Protocol (NTP) Server
3065,loseyourip.com,Lose Your IP,loseyourip.com,"It is not possible to determine the exact purpose of this domain without further information or analysis of the website. Based solely on the domain name, it is possible that the website may offer services related to hiding or changing one's IP address or anonymity online. However, this is speculative and may not be accurate. Additional research and analysis is necessary to determine the exact purpose of this domain."
3066,googlebot.com,Google,https://www.google.com/,Web Crawling and Indexing
3067,trafikverket.se,Trafikverket,https://www.trafikverket.se/,"{'purpose': 'tracking', 'description': 'Trafikverket.se uses cookies to track user activities and behavior on the website in order to improve user experience and provide relevant content.'}"
3068,vianaaws.jp,VianaAWS,https://www.vianaaws.jp/,It is not possible to determine the purpose of the domain as the website is under construction or not accessible at the moment.
3069,t-com.ne.jp,T-Com,https://www.t-com.ne.jp/,DNS
3070,enabler.ne.jp,Enabler,https://enabler.ne.jp/,It is not possible to determine the purpose of this domain from the available information.
3071,cableonline.com.mx,Cableonline,cableonline.com.mx,It is not clear from the domain's name or website the exact purpose of the domain. Further investigation is needed.
3072,cablevision.net.mx,Cablevisión,https://www.cablevision.net.mx/,Internet Service Provider
3073,mindspring.com,Mindspring,https://www.mindspring.com/,DNS
3074,totinternet.net,Tot Internet,https://totinternet.net/,DNS
3075,skymesh.net.au,SkyMesh,https://www.skymesh.net.au/,Internet Service Provider
3076,foxtel.net.au,Foxtel,https://www.foxtel.com.au/,DNS
3077,sensicomfort.com,Sensi Comfort,https://sensicomfort.com/,Smart thermostat and HVAC control
3078,lacrossetechnology.com,La Crosse Technology,lacrossetechnology.com,"E-commerce website selling various weather stations, clocks, and other related products"
3079,canaryis.com,Canary Information Security,https://canaryis.com/,"The purpose of canaryis.com is to provide information security services and solutions, including penetration testing, vulnerability assessments, and compliance consulting."
3080,dyndns.biz,Dyn,https://dyn.com/,DNS
3081,gwi.net,GWI,https://www.gwi.net/,internet service provider
3082,chicdn.net,ChinaCache,https://www.chinacache.com/,CDN
3083,evrythng.com,Evrythng,https://evrythng.com/,IoT platform for consumer products
3084,aqara.com,Aqara,https://www.aqara.com/,It appears to be a static server for the Aqara website.
3085,meari.com.cn,Meari,meari.com.cn,It is not possible to determine the purpose of the domain based solely on the domain name. Further research is necessary.
3086,btopenworld.com,BT Openworld,https://www.bt.com/bt-plc/,"{'purpose': 'Internet Service Provider', 'services': ['Broadband', 'Web hosting', 'Email']}"
3087,ipvanish.com,IPVanish,https://www.ipvanish.com/,VPN service provider to protect user privacy and security online.
3088,vnpt.vn,Vietnam Posts and Telecommunications Group (VNPT),https://www.vnpt.vn/,DNS
3089,tellas.gr,Tellas,https://www.tellas.gr/,"{'CDN': True, 'static_server': True, 'DNS': True}"
3090,under.net.ua,,,DNS
3091,aruba.it,Aruba S.p.A.,https://www.aruba.it/,DNS
3092,transip.net,TransIP,https://www.transip.net/,"domain registrar, hosting provider, VPS provider, DNS provider"
3093,wp-servers.com,WP-Servers,https://wp-servers.com,static server
3094,multi.net.pk,Multi-net Technologies,https://multi.net.pk/,"It seems to be the website of Multi-net Technologies, a leading provider of internet and network solutions in Pakistan. It is likely that this domain is used to host their website and provide DNS services for their clients."
3095,had.su,Unknown,,"As 'had.su' is not a fully qualified domain name, it cannot be identified as being associated with any particular company or purpose. It is possible that this domain is not in use or has been retired."
3096,wiredns.net,WireDNS,https://wiredns.net/,DNS provider
3097,redstation.co.uk,Redstation Limited,https://www.redstation.co.uk/,static server
3098,kostunivo.com,Unknown,,Unable to identify the purpose of the domain kostunivo.com as there is no content available on the website.
3099,constant.com,Constant Technologies,https://constanttech.com/,"provides mission critical audiovisual integration services and solutions for operations centers, command centers, and other organizations that require custom AV solutions for their 24/7/365 operations"
