,remote_hostname,company,company_website,result
3240,hubble.in,Hubble,https://www.hubble.in/,"It is not possible to determine the exact purpose of the domain without further information or analysis. However, based on the website content, it appears to be a platform for booking office spaces and coworking spaces."
3241,tum.de,Technical University of Munich,https://www.tum.de/,Educational institution website
3242,glesys.net,GleSYS,https://glesys.com/,DNS
3243,airbnb.cn,Airbnb,https://www.airbnb.com/,"This domain is used for Airbnb's website in China, as well as their marketing, advertising, and analytics efforts in the country."
3244,airbnb.pl,Airbnb,https://www.airbnb.com/,Website for Airbnb in Poland
3245,air.tl,Air TL,https://air.tl/,It is not possible to determine the purpose of this domain without additional information or access to the site's network configuration.
3246,yieldmo.com,Yieldmo,https://yieldmo.com/,advertising
3247,stanza.co,Stanza,https://stanza.co/,tracking
3248,yottaa.net,Yottaa,https://www.yottaa.com/,CDN
3249,samsungrs.com,Samsung,https://www.samsung.com/,It is not possible to determine the specific purpose of the domain samsungrs.com without further information. The domain is not directly affiliated with Samsung's official website and could potentially serve a variety of purposes.
3250,adtdp.com,ADT Digital Partners,https://www.adtdp.com/,It is not possible to determine the exact purpose of the domain without further information.
3251,ultradns.net,UltraDNS,https://www.ultradns.com,DNS
3252,airtiescloud.com,AirTies,https://www.airties.com/,"possibly a cloud-based service for AirTies networking equipment, such as mesh Wi-Fi systems or set-top boxes"
3253,pythonhosted.org,Python Software Foundation,https://www.python.org/,static server
3254,gitlab.com,GitLab,https://about.gitlab.com/,"GitLab is a web-based Git repository manager that provides source code management, continuous integration and deployment, and other software development-related tools. GitLab.com serves as a central repository hosting service for GitLab users and provides version control, issue tracking, and continuous integration/continuous deployment (CI/CD) pipelines."
3255,piwheels.org,Piwheels,piwheels.org,Static server for providing pre-compiled Python packages for Raspberry Pi devices.
3256,dsmynas.org,"DSM Technology Co., Ltd.",https://www.synology.com/,NAS management and file sharing
3257,swisscom.ch,Swisscom,https://www.swisscom.ch/,DNS
3258,paulmharwood.info,Paul Harwood,https://paulmharwood.info,Static Server
3259,wiktel.com,Wiktel,https://www.wiktel.com/,DNS
3260,virtual1.co.uk,Virtual1,https://www.virtual1.com/,It is not possible to determine the purpose of the domain virtual1.co.uk without further information.
3261,mtproto.world,MTProto,https://mtproto.world/,Technology/Protocol
3262,inversepath.com,Inverse Path,https://inversepath.com/,"It appears to be the company's official website providing information about their services and products. It does not seem to have any specific purpose related to tracking, marketing, advertising, analytics, CDN, or DNS."
3263,ip-37-187-0.eu,Online.net,https://www.online.net,DNS
3264,mdl.net,Medical Diagnostic Laboratories (MDL),https://www.mdlab.com/,"It is not possible to determine the purpose of the domain without additional information or access to the domain itself as it could be used for a variety of purposes such as internal communication, customer-facing website, email hosting, etc."
3265,arduino.cc,Arduino,https://www.arduino.cc/,static server
3266,microvolts.com,Microvolts,microvolts.com,Gaming
3267,ifit.com,iFit,https://www.ifit.com/,fitness/health tracking and online workout platform
3268,tumblr.com,Tumblr,https://www.tumblr.com/,"{'blogging': True, 'social_media': True, 'content_sharing': True}"
3269,exprsdns.net,ExpresVPN,https://www.expressvpn.com/,DNS
3270,mcusercontent.com,Mailchimp,https://mailchimp.com/,CDN and static server for hosting images and files used in emails sent through Mailchimp's email marketing platform.
3271,elnics.com,ELNICS,https://elnics.com/,The purpose of the domain elnics.com is not clear from the provided information.
3272,trendmd.com,TrendMD,https://www.trendmd.com,marketing
3273,px-cloud.net,PX-cloud,https://px-cloud.net/,CDN
3274,izeni.net,Izeni,https://www.izeni.net/,It is not possible to determine the purpose of the domain without additional information.
3275,solaredge.com,SolarEdge,https://www.solaredge.com/,"The purpose of the domain is to provide information about SolarEdge products and services related to solar energy, including inverters, power optimizers, monitoring platforms, and storage solutions. The website also provides resources for customers, such as installation manuals, datasheets, and software downloads."
3276,locuslabs.com,LocusLabs,https://www.locuslabs.com/,"mapping and location data management platform for airports, malls, and other large public venues"
3277,fmtcs.com,Fmtcs,fmtcs.com,Unable to determine the purpose of the domain.
3278,msocsp.com,Microsoft,https://www.microsoft.com/,domain purpose not found
3279,tula.net,"Tula Technology, Inc.",https://tulatech.com/,It is not possible to determine the purpose of this domain without further information.
3280,slt.lk,Sri Lanka Telecom,https://www.slt.lk/,"{'purpose': ['Internet Service Provider', 'Domain Name Service']}"
3281,getinternet.no,GetInternet AS,https://www.getinternet.no/,DNS
3282,swio.jp,SWIO,https://www.swio.jp/,"It is difficult to determine the exact purpose of the domain without additional information or access to the website. However, based on the company's website, SWIO provides IT consulting and development services, so it's likely that the domain serves a similar purpose for their clients."
3283,beanfield.net,Beanfield,https://beanfield.com/,Internet Service Provider
3284,openstreetmap.org,OpenStreetMap Foundation,https://www.osmfoundation.org/,mapping and sharing of geospatial data
3285,via.net,ViaNet Communications,https://www.vianet.com.np,DNS
3286,amcrestddns.com,Amcrest,https://amcrest.com/,DNS
3287,nochost.ru,Nochost,https://www.nochost.ru/,DNS
3288,reolink.com,Reolink,https://reolink.com/,"marketing, advertising, analytics"
3289,mywire.org,MyWire,mywire.org,It is not possible to determine the purpose of this domain without additional information or access to the website.
3290,instantink.com,HP Inc.,https://www.hp.com/,The purpose of the domain instantink.com is to provide a subscription-based service for HP printer ink cartridges. It involves tracking ink usage and sending new cartridges to customers automatically.
3291,kddi.ne.jp,KDDI Corporation,https://global.kddi.com/,DNS
3292,cablelynx.com,Cablelynx,https://www.cablelynx.com,DNS
3293,pinterest.de,Pinterest,www.pinterest.com,Social media platform for sharing and discovering ideas and inspiration through visual content
3294,ispworkshop.com,ISP Workshop,https://ispworkshop.com/,"It appears that ISP Workshop is a website for a company that provides training and consulting services for internet service providers (ISPs). However, without further information, it is not possible to determine the specific purpose or function of the domain. It is possible that the domain may be used for various purposes such as marketing, analytics, or DNS but we cannot confirm without additional information."
3295,dyson.com,Dyson,https://www.dyson.com/,"{'purpose': 'Marketing and E-commerce', 'description': ""Dyson.com is the official website of Dyson, a company that designs and sells home appliances such as vacuum cleaners, air purifiers, and hair care products. The website serves as an e-commerce platform for customers to purchase Dyson products directly from the company. In addition, the website also serves as a marketing tool, providing information about Dyson's products and services, as well as promoting new releases and product features.""}"
3296,trackedweb.net,TrackedWeb,https://trackedweb.net/,tracking
3297,naz.com,Naz,naz.com,Insufficient information provided to determine the purpose of the domain.
3298,unifi-ai.com,UniFi AI,https://unifi-ai.com/,"It is not possible to determine the purpose of the domain without further information or access to the website's backend. The website appears to be related to an artificial intelligence platform developed by UniFi AI, but it is not clear what specific services or features the platform provides."
3299,launchpad.net,Launchpad,https://launchpad.net,Collaboration and project management platform for software development.
