,remote_hostname,company,company_website,result
2063,dellsupportcenter.com,Dell,www.dell.com,Support Center
2064,amcrestcloud.com,Amcrest,https://amcrest.com/,cloud-based video surveillance and storage service
2065,amcrestview.com,Amcrest,https://amcrest.com/,"This domain appears to be a dedicated website for Amcrest IP cameras and NVRs, used for viewing live streams and accessing recorded footage. It may also potentially serve as a platform for customer support and product information."
2066,amcrestsecurity.com,Amcrest,https://amcrest.com,"The domain amcrestsecurity.com appears to be used for the purpose of the company's website and online sales platform, rather than for a specific technical function such as tracking or analytics."
2067,usbla.net,Unknown,,Cannot determine the purpose of the domain without more information.
2068,arin.net,American Registry for Internet Numbers (ARIN),https://www.arin.net/,DNS
2069,in-addr-servers.arpa,Internet Assigned Numbers Authority (IANA),https://www.iana.org/,DNS (reverse DNS for IPv4 and IPv6 address to domain name resolution)
2070,idrive.com,IDrive Inc.,https://www.idrive.com/,cloud backup and storage service
2071,ibackup.com,iBackup,https://www.ibackup.com/,Cloud backup and storage solution.
2072,leanstream-hq.com,Leanstream,leanstream-hq.com,It is not possible to determine the exact purpose of this domain with the given information. Further analysis is needed to identify the specific services provided by Leanstream using this domain.
2073,ip-api.com,ip-api.com,https://ip-api.com/,IP geolocation and information service
2074,edgecastdns.net,Verizon Edgecast,https://www.verizondigitalmedia.com/platform/edgecast-cdn/,DNS
2075,readdle.com,Readdle,https://readdle.com/,"It appears that readdle.com is the website of the Readdle company itself. Therefore, the purpose of the domain is likely to provide information about the company's products and services, and possibly to facilitate sales and customer support. However, without further information about the company's infrastructure or online presence, it is difficult to determine with certainty whether the domain serves any additional purposes such as analytics or advertising."
2076,obihai.com,Obihai Technology Inc.,https://www.obihai.com/,VoIP phone and adapter manufacturer
2077,obitalk.com,Obihai Technology,https://www.obitalk.com/,DNS
2078,136.in-addr.arpa,Internet Assigned Numbers Authority (IANA),https://www.iana.org/,Domain Name System (DNS) Reverse Mapping
2079,mycingular.net,AT&T,https://www.att.com/,DNS
2080,ericashome.com,Erica's Home,ericashome.com,It is not possible to determine the purpose of the domain without further information.
2081,premiumize.me,premiumize.me,https://www.premiumize.me/,"{'purpose': ['CDN', 'Download Acceleration']}"
2082,krypt.com,Krypt,https://www.krypt.com/,It is unclear what the purpose of this domain is without further information.
2083,nzbgeek.info,NZBGeek,https://nzbgeek.info/,Usenet indexing and community website
2084,vesync.com,VeSync,https://www.vesync.com/,{'purpose': ['Smart home automation and energy management']}
2085,ngxcld.com,NGINX Inc.,https://www.nginx.com/,CDN (Content Delivery Network)
2086,myhomescreen.tv,My Home Screen,https://myhomescreen.tv/,It is unclear what the purpose of this domain is without further information.
2087,getyourguide.com,GetYourGuide,https://www.getyourguide.com/,"The purpose of this domain is to provide a platform for booking tours, activities, and attractions for travelers."
2088,doub.ly,Doubly,https://doub.ly/,URL shortening and tracking
2089,optonline.net,Optimum Online,https://www.optimum.net/,Internet Service Provider (ISP)
2090,readcube.com,ReadCube,https://www.readcube.com/,Research and reference management platform
2091,nrk.no,NRK,https://www.nrk.no/,"{'purpose': {'content_delivery': True, 'analytics': True, 'static_server': True, 'DNS': True}, 'description': 'NRK uses content delivery network (CDN) for delivering their website content to users quickly and reliably. They also use analytics to track website traffic and user behavior. A static server is used to host assets that are not expected to change frequently, such as images and videos. DNS is used for resolving domain names to IP addresses for the website to be accessed by end-users.'}"
2092,accedo.tv,Accedo,https://www.accedo.tv,CDN
2093,tns-cs.net,TNS Group,http://www.tns-cs.net/,DNS
2094,zoominternet.net,Zoom Internet,https://www.zoominternet.net/,DNS
2095,appboy-images.com,Appboy,https://www.braze.com/,CDN
2096,ign.com,IGN,https://www.ign.com/,"Gaming news, reviews, and walkthroughs."
2097,twitchsvc.net,Twitch,https://www.twitch.tv/,CDN
2098,maas.global,MAAS Global,https://maas.global/,It is not possible to determine the purpose of the domain without additional information or analysis. The domain may be used for a variety of purposes related to MAAS Global's business operations and online presence.
2099,influxdata.com,InfluxData,https://www.influxdata.com,Analytics and monitoring for time-series data
